cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
30666703035821	S	Saddleback High                                   	Santa Ana Unified                                 	Orange         	1406	402	343	367	101	90	40	12	1314
30666703036357	S	Santa Ana High                                    	Santa Ana Unified                                 	Orange         	2119	656	329	265	117	68	31	19	1314
30666703036456	S	Valley High                                       	Santa Ana Unified                                 	Orange         	1668	468	404	466	219	75	44	14	1314
30736350000000	D	                                                  	Saddleback Valley Unified                         	Orange         	7703	2728	1746	170	404	928	822	485	1314
30736353030061	S	El Toro High                                      	Saddleback Valley Unified                         	Orange         	1970	665	296	12	58	121	138	122	1314
30736353030244	S	Laguna Hills High                                 	Saddleback Valley Unified                         	Orange         	1283	418	380	85	80	163	159	85	1314
30736353030392	S	Trabuco Hills High                                	Saddleback Valley Unified                         	Orange         	2260	792	653	44	151	328	318	162	1314
30736353030509	S	Mira Monte High (Alternative)                     	Saddleback Valley Unified                         	Orange         	54	30	0	NA	NA	NA	NA	NA	1314
30736353034956	S	Mission Viejo High                                	Saddleback Valley Unified                         	Orange         	1818	590	417	29	115	316	207	116	1314
30736430000000	D	                                                  	Tustin Unified                                    	Orange         	5585	1797	1659	261	582	995	922	675	1314
30736430102871	S	Arnold O. Beckman High                            	Tustin Unified                                    	Orange         	1882	589	818	112	307	460	510	441	1314
30736433030590	S	Sycamore High (Alternative)                       	Tustin Unified                                    	Orange         	12	6	0	NA	NA	NA	NA	NA	1314
30736433032109	S	Foothill High                                     	Tustin Unified                                    	Orange         	1891	599	531	63	160	350	286	176	1314
30736433037553	S	Tustin High                                       	Tustin Unified                                    	Orange         	1626	503	310	86	115	185	126	58	1314
30736500000000	D	                                                  	Irvine Unified                                    	Orange         	6677	2105	2712	154	484	1323	1867	1878	1314
30736503030152	S	Irvine High                                       	Irvine Unified                                    	Orange         	1357	428	431	24	101	311	314	218	1314
30736503030285	S	Woodbridge High                                   	Irvine Unified                                    	Orange         	1805	559	804	59	159	401	434	368	1314
30736503030467	S	Alternative Education-San Joaquin High            	Irvine Unified                                    	Orange         	35	17	3	*	*	*	*	*	1314
30736503030657	S	Northwood High                                    	Irvine Unified                                    	Orange         	1511	462	607	27	78	268	465	424	1314
30736503035102	S	University High                                   	Irvine Unified                                    	Orange         	1813	567	867	44	144	343	653	865	1314
30739240000000	D	                                                  	Los Alamitos Unified                              	Orange         	2374	755	810	81	246	543	527	283	1314
30739243033917	S	Los Alamitos High                                 	Los Alamitos Unified                              	Orange         	2353	740	810	81	246	543	527	283	1314
31000000000000	C	                                                  	                                                  	Placer         	17106	5822	4247	828	1582	2448	2057	1121	1314
