cds	rtype	sname	dname	cname	enroll12	enroll1012	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
37681300132548	S	IDEA Center	Grossmont Union High	San Diego	80	147	0	N/A	N/A	N/A	N/A	N/A	1516
37681303730066	S	Valhalla High	Grossmont Union High	San Diego	545	1607	415	41	166	268	208	114	1516
37681303730702	S	West Hills High	Grossmont Union High	San Diego	511	1477	400	58	154	232	189	62	1516
37681303731262	S	Steele Canyon High	Grossmont Union High	San Diego	510	1593	593	119	287	324	235	122	1516
37681303731536	S	Grossmont Middle College High	Grossmont Union High	San Diego	37	70	5	*	*	*	*	*	1516
37681303731692	S	El Cajon Valley High	Grossmont Union High	San Diego	516	1328	199	83	94	77	28	4	1516
37681303731809	S	El Capitan High	Grossmont Union High	San Diego	399	1171	260	78	127	117	93	39	1516
37681303732336	S	Granite Hills High	Grossmont Union High	San Diego	601	1819	390	104	152	156	115	71	1516
37681303732625	S	Grossmont High	Grossmont Union High	San Diego	597	1774	285	106	163	161	91	47	1516
37681303732732	S	Helix High	Grossmont Union High	San Diego	569	1827	529	112	258	288	182	104	1516
37681303734548	S	Monte Vista High	Grossmont Union High	San Diego	439	1247	318	147	177	140	99	50	1516
37681303734761	S	Mount Miguel High	Grossmont Union High	San Diego	368	1041	92	43	35	37	15	6	1516
37681303737905	S	Santana High	Grossmont Union High	San Diego	344	1109	210	35	105	108	81	33	1516
37681550000000	D		Jamul-Dulzura Union Elementary	San Diego	27	64	0	N/A	N/A	N/A	N/A	N/A	1516
37681556117303	S	Greater San Diego Academy	Jamul-Dulzura Union Elementary	San Diego	27	64	0	N/A	N/A	N/A	N/A	N/A	1516
37681630000000	D		Julian Union Elementary	San Diego	594	1078	4	*	*	*	*	*	1516
37681630124271	S	Diego Valley Charter	Julian Union Elementary	San Diego	448	593	1	*	*	*	*	*	1516
37681630128421	S	Harbor Springs Charter	Julian Union Elementary	San Diego	12	43	0	N/A	N/A	N/A	N/A	N/A	1516
37681633731239	S	Julian Charter	Julian Union Elementary	San Diego	134	442	3	*	*	*	*	*	1516
37681710000000	D		Julian Union High	San Diego	39	127	38	23	25	11	3	1	1516
37681713733219	S	Julian High	Julian Union High	San Diego	35	121	38	23	25	11	3	1	1516
37681890000000	D		Lakeside Union Elementary	San Diego	96	257	46	0	6	22	10	8	1516
37681890118323	S	National University Academy	Lakeside Union Elementary	San Diego	59	117	3	*	*	*	*	*	1516
37681893731072	S	River Valley Charter	Lakeside Union Elementary	San Diego	37	140	43	0	5	20	10	8	1516
37682050000000	D		Lemon Grove	San Diego	0	0	15	2	9	3	1	0	1516
37682130000000	D		Mountain Empire Unified	San Diego	349	833	87	34	47	16	10	8	1516
37682130119560	S	San Diego Neighborhood Homeschools	Mountain Empire Unified	San Diego	7	39	0	N/A	N/A	N/A	N/A	N/A	1516
37682130123224	S	San Diego Virtual	Mountain Empire Unified	San Diego	160	310	0	N/A	N/A	N/A	N/A	N/A	1516
37682130123240	S	Pivot Charter School - San Diego	Mountain Empire Unified	San Diego	25	45	0	N/A	N/A	N/A	N/A	N/A	1516
37682130127050	S	Academy of Arts and Sciences: El Cajon Middle and	Mountain Empire Unified	San Diego	9	22	0	N/A	N/A	N/A	N/A	N/A	1516
37682130127084	S	Academy of Arts and Sciences: Del Mar Middle & Hig	Mountain Empire Unified	San Diego	36	107	2	*	*	*	*	*	1516
37682133734878	S	Mountain Empire High	Mountain Empire Unified	San Diego	95	280	85	34	46	15	10	8	1516
37682960000000	D		Poway Unified	San Diego	2804	8306	3886	276	991	1910	2225	2668	1516
37682960118935	S	Del Norte High	Poway Unified	San Diego	512	1518	912	48	172	390	572	811	1516
37682963730074	S	Mt. Carmel High	Poway Unified	San Diego	485	1486	670	38	202	380	351	289	1516
37682963730819	S	Rancho Bernardo High	Poway Unified	San Diego	556	1679	681	91	210	353	385	398	1516
37682963731528	S	Westview High	Poway Unified	San Diego	566	1721	918	48	141	341	508	918	1516
37682963735867	S	Poway High	Poway Unified	San Diego	532	1692	705	51	266	446	409	252	1516
37683040000000	D		Ramona City Unified	San Diego	473	1390	440	210	297	178	123	41	1516
37683040102178	S	Future Bound Independent Study Secondary	Ramona City Unified	San Diego	26	41	0	N/A	N/A	N/A	N/A	N/A	1516
37683040131250	S	Mountain Valley Academy	Ramona City Unified	San Diego	22	64	0	N/A	N/A	N/A	N/A	N/A	1516
37683043735958	S	Montecito High (Continuation)	Ramona City Unified	San Diego	72	126	2	*	*	*	*	*	1516
37683043735974	S	Ramona High	Ramona City Unified	San Diego	353	1156	427	209	295	171	120	41	1516
37683380000000	D		San Diego Unified	San Diego	10273	28362	7186	2566	3278	3213	2596	1705	1516
37683380106732	S	High Tech High International	San Diego Unified	San Diego	97	295	4	*	*	*	*	*	1516
37683380106799	S	Learning Choice Academy	San Diego Unified	San Diego	90	282	1	*	*	*	*	*	1516
37683380107029	S	San Diego International Studies	San Diego Unified	San Diego	208	664	294	96	106	84	48	22	1516
37683380107052	S	San Diego Business/Leadership	San Diego Unified	San Diego	179	540	56	96	19	8	4	3	1516
37683380107078	S	Kearny Digital Media & Design	San Diego Unified	San Diego	87	274	5	*	*	*	*	*	1516
37683380107086	S	Kearny SCT	San Diego Unified	San Diego	90	265	37	5	20	11	7	3	1516
37683380107094	S	Kearny International Business	San Diego Unified	San Diego	104	304	9	*	*	*	*	*	1516
37683380107102	S	Kearny Eng, Innov & Design	San Diego Unified	San Diego	78	244	0	N/A	N/A	N/A	N/A	N/A	1516
37683380107177	S	Crawford High	San Diego Unified	San Diego	242	815	158	121	73	45	16	11	1516
37683380107219	S	San Diego Science and Technology	San Diego Unified	San Diego	142	506	102	112	74	31	21	5	1516
37683380107482	S	San Diego Metro Career and Tech	San Diego Unified	San Diego	25	83	3	*	*	*	*	*	1516
37683380108787	S	High Tech High Media Arts	San Diego Unified	San Diego	95	296	0	N/A	N/A	N/A	N/A	N/A	1516
37683380114025	S	Lincoln High	San Diego Unified	San Diego	290	1022	195	143	87	46	27	11	1516
37683380114462	S	Health Sciences High	San Diego Unified	San Diego	137	445	1	*	*	*	*	*	1516
37683380114520	S	Arroyo Paseo Charter High	San Diego Unified	San Diego	36	99	2	*	*	*	*	*	1516
37683380118315	S	San Diego Early/Middle College	San Diego Unified	San Diego	19	89	27	14	5	12	3	0	1516
37683380118851	S	King-Chavez Community High	San Diego Unified	San Diego	120	433	10	*	*	*	*	*	1516
37683380119610	S	Gompers Preparatory Academy	San Diego Unified	San Diego	123	390	173	142	56	23	22	5	1516
37683380120410	S	iHigh Virtual Academy	San Diego Unified	San Diego	20	40	3	*	*	*	*	*	1516
37683380122788	S	Coleman Tech Charter High	San Diego Unified	San Diego	47	196	1	*	*	*	*	*	1516
37683380126938	S	Home & Hosp/Transition Support	San Diego Unified	San Diego	16	40	0	N/A	N/A	N/A	N/A	N/A	1516
37683380127647	S	e3 Civic High	San Diego Unified	San Diego	74	290	12	*	*	*	*	*	1516
37683380128744	S	Laurel Preparatory Academy	San Diego Unified	San Diego	54	106	1	*	*	*	*	*	1516
37683380131979	S	Ingenuity Charter	San Diego Unified	San Diego	3	16	0	N/A	N/A	N/A	N/A	N/A	1516
37683383730116	S	John Muir	San Diego Unified	San Diego	12	29	2	*	*	*	*	*	1516
37683383730173	S	Serra High	San Diego Unified	San Diego	418	1262	567	288	344	295	233	119	1516
37683383730181	S	Mira Mesa High	San Diego Unified	San Diego	599	1774	638	93	260	356	248	146	1516
37683383730231	S	Twain High	San Diego Unified	San Diego	142	185	1	*	*	*	*	*	1516
37683383730314	S	University City High	San Diego Unified	San Diego	417	1310	555	153	250	251	190	113	1516
37683383730371	S	San Diego SCPA	San Diego Unified	San Diego	200	577	136	35	53	67	37	13	1516
37683383730751	S	Mt. Everest Academy	San Diego Unified	San Diego	34	94	46	2	16	24	17	25	1516
37683383730884	S	Scripps Ranch High	San Diego Unified	San Diego	527	1616	624	42	138	301	344	370	1516
37683383730959	S	Charter School of San Diego	San Diego Unified	San Diego	1158	1747	1	*	*	*	*	*	1516
37683383731189	S	Preuss School UCSD	San Diego Unified	San Diego	132	360	387	381	296	177	86	28	1516
37683383731213	S	Clairemont High	San Diego Unified	San Diego	258	747	176	74	100	71	89	27	1516
37683383731247	S	High Tech High	San Diego Unified	San Diego	131	429	7	*	*	*	*	*	1516
37683383731395	S	Audeo Charter	San Diego Unified	San Diego	342	580	0	N/A	N/A	N/A	N/A	N/A	1516
