cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
19651360121731	S	"Albert Einstein Academy for Letters, Arts and Scie"	William S. Hart Union High                        	Los Angeles    	214	68	0	NA	NA	NA	NA	NA	1415
19651361931492	S	Canyon High                                       	William S. Hart Union High                        	Los Angeles    	1744	532	375	124	153	177	120	62	1415
19651361931740	S	Saugus High                                       	William S. Hart Union High                        	Los Angeles    	1792	582	548	71	212	277	261	194	1415
19651361932532	S	Learning Post High (Alternative)                  	William S. Hart Union High                        	Los Angeles    	116	57	8	*	*	*	*	*	1415
19651361933902	S	William S. Hart High                              	William S. Hart Union High                        	Los Angeles    	1654	490	635	134	246	295	284	198	1415
19651361934421	S	Bowman (Jereann) High (Continuation)              	William S. Hart Union High                        	Los Angeles    	494	361	1	*	*	*	*	*	1415
19651361995802	S	Valencia High                                     	William S. Hart Union High                        	Los Angeles    	2371	806	698	56	262	382	243	213	1415
19651361996263	S	Opportunities for Learning - Santa Clarita        	William S. Hart Union High                        	Los Angeles    	1217	401	12	4	5	8	1	0	1415
19757131937697	S	San Gabriel High                                  	Alhambra Unified                                  	Los Angeles    	1709	561	578	211	280	253	175	163	1415
19757131995430	S	Independence High (Alternative)                   	Alhambra Unified                                  	Los Angeles    	86	53	1	*	*	*	*	*	1415
19764970000000	D	                                                  	SBE - Lifeline Education Charter                  	Los Angeles    	167	55	1	*	*	*	*	*	1415
19764970115725	S	Lifeline Education Charter                        	SBE - Lifeline Education Charter                  	Los Angeles    	167	55	1	*	*	*	*	*	1415
19768690000000	D	                                                  	Wiseburn Unified                                  	Los Angeles    	836	247	1	*	*	*	*	*	1415
19768690119016	S	Da Vinci Science                                  	Wiseburn Unified                                  	Los Angeles    	394	132	1	*	*	*	*	*	1415
19768690119636	S	Da Vinci Design                                   	Wiseburn Unified                                  	Los Angeles    	374	115	0	NA	NA	NA	NA	NA	1415
19768690131128	S	Da Vinci Communications High                      	Wiseburn Unified                                  	Los Angeles    	68	0	0	NA	NA	NA	NA	NA	1415
19768850000000	D	                                                  	SBE - Anahuacalmecac International Preparatory Hig	Los Angeles    	70	30	0	NA	NA	NA	NA	NA	1415
19768850130799	S	Anahuacalmecac International University Preparator	SBE - Anahuacalmecac International Preparatory Hig	Los Angeles    	70	30	0	NA	NA	NA	NA	NA	1415
20000000000000	C	                                                  	                                                  	Madera         	6895	2351	758	437	418	280	134	35	1415
20102070000000	D	                                                  	Madera County Office of Education                 	Madera         	672	346	1	*	*	*	*	*	1415
20102070117184	S	Madera County Independent Academy                 	Madera County Office of Education                 	Madera         	306	158	0	NA	NA	NA	NA	NA	1415
20102072030054	S	Enterprise Secondary                              	Madera County Office of Education                 	Madera         	41	16	1	*	*	*	*	*	1415
20102072030229	S	Pioneer Technical Center                          	Madera County Office of Education                 	Madera         	157	84	0	NA	NA	NA	NA	NA	1415
20652010000000	D	                                                  	Chowchilla Union High                             	Madera         	771	245	119	78	82	36	16	4	1415
20652012032357	S	Chowchilla Union High                             	Chowchilla Union High                             	Madera         	750	234	119	78	82	36	16	4	1415
20652430000000	D	                                                  	Madera Unified                                    	Madera         	3920	1266	445	251	223	157	94	25	1415
20652430110965	S	Madera South High                                 	Madera Unified                                    	Madera         	1999	597	232	109	126	70	57	14	1415
20652430118950	S	Sherman Thomas Charter High                       	Madera Unified                                    	Madera         	31	7	0	NA	NA	NA	NA	NA	1415
20652432035640	S	Furman (Duane E.) High (Independent Study Program)	Madera Unified                                    	Madera         	129	65	1	*	*	*	*	*	1415
20652432035707	S	Madera High                                       	Madera Unified                                    	Madera         	1573	485	212	142	97	86	37	11	1415
20755800000000	D	                                                  	Golden Valley Unified                             	Madera         	481	151	87	45	46	48	12	0	1415
20755802030203	S	Liberty High                                      	Golden Valley Unified                             	Madera         	434	135	87	45	46	48	12	0	1415
20756060000000	D	                                                  	Chawanakee Unified                                	Madera         	442	140	74	48	50	34	9	3	1415
20756060100180	S	Mountain Oaks High                                	Chawanakee Unified                                	Madera         	3	1	1	*	*	*	*	*	1415
20756060117010	S	Minarets High                                     	Chawanakee Unified                                	Madera         	185	57	18	11	10	12	4	2	1415
20756060125021	S	Minarets Charter High                             	Chawanakee Unified                                	Madera         	216	66	52	32	39	21	5	1	1415
20756066114862	S	Chawanakee Academy                                	Chawanakee Unified                                	Madera         	37	16	3	*	*	*	*	*	1415
20764140000000	D	                                                  	Yosemite Unified                                  	Madera         	609	203	32	13	17	5	3	3	1415
20764142030013	S	Yosemite High                                     	Yosemite Unified                                  	Madera         	472	157	32	13	17	5	3	3	1415
20764142030104	S	Evergreen High                                    	Yosemite Unified                                  	Madera         	46	17	0	NA	NA	NA	NA	NA	1415
20764142030237	S	Glacier High School Charter                       	Yosemite Unified                                  	Madera         	67	23	0	NA	NA	NA	NA	NA	1415
